# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.1.0 Manufacturer: Xiaomi Model: MI 8 Pro
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,1112756,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,2,0.0,16431,219931923240289,70,18.321128845214844,-145.62530487099025,1.1253533214481601,4,-8817.598003401175,3.4028234663852886E38,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112757,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,6,0.0,16431,219931920921371,91,15.130966186523438,175.23851182873625,1.271991759291594,4,11438.216993945305,3.4028234663852886E38,1.57542003E9,,,,1,,1,,1.57542003E9
Raw,1112757,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,12,0.0,16431,219931930667799,61,20.054779052734375,252.83886326181664,1.048729169320497,4,15078.431708514987,3.4028234663852886E38,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112757,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,14,0.0,51,3613669,78,16.9675350189209,-192.29696877191373,1.1862900910190293,4,-11684.820956943247,3.4028234663852886E38,1.57542003E9,,,,1,,1,,1.57542003E9
Raw,1112758,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,19,0.0,16,13747185,1000000000,7.0,692.296898863412,2.99792458E8,4,1264.2746477950045,3.4028234663852886E38,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112758,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,24,0.0,16431,219931923591427,10,41.431156158447266,567.2251111094884,0.0015411252388730645,1,37521.57000033542,7.705626194365323E-4,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112758,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,25,0.0,16431,219931931151585,41,24.834674835205078,-177.74787230037145,0.00981941632926464,1,-11566.813669475103,0.00490970816463232,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112758,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,29,0.0,16431,219931928324247,32,28.118356704711914,-542.5090707202035,0.006728241220116615,1,-35819.27054955718,0.09851095700924074,1.57542003E9,,,,0,,1,,1.57542003E9
Raw,1112758,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,31,0.0,39,1920023923,105,13.337711334228516,-662.7735843847449,1.3524710899096126,4,-40824.35930802679,3.4028234663852886E38,1.57542003E9,,,,1,,1,,1.57542003E9
Raw,1112759,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,32,0.0,16430,219931924865067,1000000000,21.6295166015625,68.19274137137165,2.99792458E8,4,3414.7988107846318,3.4028234663852886E38,1.57542003E9,,,,1,,1,,1.57542003E9
Raw,1112759,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,6,0.0,16408,219931920921453,1000000000,16.888202667236328,175.5899189967147,2.99792458E8,4,31821.084395006143,3.4028234663852886E38,1.17645005E9,,,,0,,1,,1.17645005E9
Raw,1112759,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,24,0.0,16409,219931923591446,22,27.795503616333008,567.1886968763138,0.009351195767521856,1,103426.33159697152,0.004675597883760929,1.17645005E9,,,,1,,1,,1.17645005E9
Raw,1112759,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,25,0.0,16409,219931931151567,34,24.197511672973633,-177.74934652256343,0.01415033545345068,1,-23341.594340528718,0.00707516772672534,1.17645005E9,,,,0,,1,,1.17645005E9
Raw,1112759,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,32,0.0,16,4865150,1000000000,16.123878479003906,67.12895121776756,2.99792458E8,4,14394.218946057343,3.4028234663852886E38,1.17645005E9,,,,0,,1,,1.17645005E9
Raw,1112760,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,10,0.0,32995,57913934204092,249,11.285444259643555,97.94965700704608,1.4437122224439003,4,6137.699678199541,3.4028234663852886E38,1.59806246E9,,,,1,,3,,1.59806246E9
Raw,1112760,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,2,0.0,32995,57913922470469,236,11.921497344970703,-121.13383906720958,1.4129991362713996,4,-8117.333755844351,3.4028234663852886E38,1.59975002E9,,,,1,,3,,1.59975002E9
Raw,1112760,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,9,0.0,99,1925124095,134,18.9776611328125,531.009376004386,1.0961686870026521,4,34985.72466010838,3.4028234663852886E38,1.60087501E9,,,,0,,3,,1.60087501E9
Raw,1112760,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,99,0.0,16,18531676,1000000000,7.0,-718.2435321896623,2.99792458E8,4,-12078.542036512663,3.4028234663852886E38,1.60143744E9,,,,1,,3,,1.60143744E9
Raw,1112760,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,11,0.0,17,328571,126,19.673236846923828,-538.6271458617994,1.065825648439156,4,-30285.44904222027,3.4028234663852886E38,1.602E9,,,,1,,3,,1.602E9
Raw,1112761,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,1,0.0,99,1921724853,122,20.04888153076172,525.0291318530676,1.0473857081143576,4,31060.452344408317,3.4028234663852886E38,1.60256256E9,,,,0,,3,,1.60256256E9
Raw,1112761,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,20,0.0,17,601457,196,14.229220390319824,25.315132270260364,1.311225592729393,4,1324.8674903810822,3.4028234663852886E38,1.60312499E9,,,,0,,3,,1.60312499E9
Raw,1112761,66769000000,,,-1238850265230583210,0.0,19.365429476761438,,,0,19,0.0,17,700819,226,12.452625274658203,697.7632477352795,1.389156327780161,4,43077.608039431616,3.4028234663852886E38,1.60368755E9,,,,1,,3,,1.60368755E9
